	Title	ViewCount
13854	How can I work with my family to respect my boundaries when it comes to event planning when my husband is in town?	528.0
15079	How to politely deal with strangers who aggressively hand out religious tracts or preach to you seemingly out of nowhere?	527.0
12603	How to approach a narcissist parent about their unkind and unreasonable treatment of a sibling?	527.0
10051	How to tactfully refuse outsiders to stay in your home	527.0
1866	Is it right to ask someone to keep the curtains drawn if we're claustrophobic? If so, how?	527.0
6112	How to deal with conflict when I agree with and sympathize with both parties	526.0
9743	"My close ""online friend"" has become colder towards me. How should I handle the situation?"	526.0
7183	"How do I anticipate whether using the expression ""of color"" will be received favourably or not?"	525.0
183	How do I avoid saying anything that comes to mind?	525.0
10904	Tact and Diplomacy when speaking about religious beliefs	524.0
9581	How to act out of concern for safety in group setting with an individual showing aggressive tendencies?	524.0
9652	How can I tactfully convince someone not to repeat something I already know?	524.0
2546	How can I get through to my close-minded elderly relatives?	522.0
14223	How to resolve conflict when neither spouse concedes?	522.0
10850	Dealing with friends are attempting to recruit me for a job	521.0
4785	What is a good way to correct a missing word in a text?	521.0
7942	With whom to make eye contact during a conversation with 3 people?	520.0
14925	How can I show my brother that he did something wrong, without seeming angry, so that he doesn't feel afraid to make a mistake	519.0
9839	Ask coworker out on casual retail job	518.0
15032	How many time should you try to call someone if the other person is not answering?	518.0
13064	How to ask if I can use a rewards/points card at a paid lunch?	517.0
9997	How do I convince my friends to play a game more competitively?	517.0
12887	Is it fair or appropriate to travel with single members of the opposite sex?	516.0
5099	How to stop buying presents?	516.0
12336	How can I disprove a statement that self-validates when I try to disprove it?	515.0
13226	How do I inform my neighbor about not cutting grass on my side of the lawn?	514.0
14232	How to tell politely someone it's none of their business?	514.0
243	How can I learn to be a good active listener?	513.0
12963	Etiquette of sharing food at workplace?	513.0
14972	How to conceal the romantic attraction I am experiencing to someone?	513.0
14851	How to apologize but also signal that you are also owed an apology?	512.0
13807	How do I deal with my roommates wanting a lower tier of internet service?	511.0
5255	Is the person that comes up to you the one to initiate the topic of conversation?	510.0
390	Persuading people of my usefulness	510.0
12793	Friend asking for a job referral but doesn't have the skills	509.0
6191	Housemates, setting boundaries early	509.0
8740	how do I get back in touch with my estranged mother?	508.0
11365	How can I convey my sympathy to friends who have recently told me they can't have children while avoiding hurting them?	506.0
14181	How to tactfully shut down gossip-talkers?	506.0
12382	How can I properly express my true academic and career ambitions to my father?	506.0
14338	"How can I encourage teammates to be more responsible in a ""for fun"" project?"	504.0
14160	Cellphone-obsessed friend (and driver)	504.0
8358	How can I convince my boss without knowing every detail?	503.0
7912	How do I tell the classmates I sat next to that I swapped seats?	503.0
14174	How can I remain friends with my sponsor child without continually funding them?	502.0
14824	How to tactfully deal with friend who claims that I am in 'his' team?	500.0
7557	Reminding lecturer to reply to previous email I sent	500.0
8946	"Secrets spreading via the ""don't tell anyone, but..."" phenomenon"	498.0
5270	Is a move-in gift a good idea?	497.0
15010	How to tell someone I won't do their work	497.0
12406	Motivate Highschoolers in my Tech Startup	496.0
210	When should I pay for dinner or drinks?	496.0
7900	How to tell roommate about planning to live with someone else	494.0
13509	How can I express disagreement to my boss without him feeling insulted every time I share my ideas?	494.0
14643	How to ask my grandmother to be nicer with my grandfather?	493.0
12936	How to communicate to my girlfriend that I'd like to talk more without coming across as desperate, needy, or clingy	492.0
2769	How to request quicker replies from someone who is often out of the office, and nobody else can help?	492.0
14342	My girlfriend is still seeing her ex	491.0
14354	Approach former date online without making it awkward	488.0
14293	How to politely reply to recruiter that (s)he being unprofessional	486.0
9662	How could I talk to a coworker about my feeling of being left out by the team?	486.0
14005	Should I leave my dad?	485.0
11276	How do I make my criticism constructive?	485.0
1162	Should I leave comments when people answer my questions?	485.0
4074	Question About Texting Cues - Thumb sign and V Sign	485.0
14106	How can I approach my dad talking to me about nothing but career and life choices?	485.0
14750	Retorting to a lying person	484.0
12343	How do I make friends in high school, a place where people casually swear a lot, when I'm easily offended?	484.0
3290	How to enter a group conversation with relative strangers?	483.0
8203	Talking to mom about her health state	483.0
14222	How to ask friend for their honest opinion about my sending messages?	482.0
13295	How can I convey to my dad that I like that he buys me things, but sometimes they are just not my taste?	482.0
11066	How to 'be heard' when discussing problems within a relationship	480.0
2346	Public replies to private messages	479.0
8856	How to respond to a rude brother of my boyfriend?	478.0
14785	Going to live in someone else's house--how to ask for rules?	478.0
14864	How to calm a person's fears about using a taxi to find and travel to work?	477.0
14466	Prompt a person to invite me	477.0
2634	How to prevent myself from snapping at people at home?	477.0
6499	How to Build a Friendship with a Private Instructor	476.0
10164	Etiquette question regarding conveying enthusiasm in email communications - used in academic settings	476.0
1415	What is the best way to make a good employee feel more invested in her or his job?	476.0
15007	How to try out a product you do not intend to buy?	475.0
2976	Inviting colleague from work to hang out outside office hours	474.0
11925	How can I ask a guest to order within my budget at a restaurant?	474.0
3586	How to ask my classmates to stop talking to me in class?	474.0
14413	Is it acceptable to ask to speak to a potential partner's ex-partners?	473.0
14405	Is it unwise to attempt to anger other drivers who are exiting the highway?	472.0
5007	How to clarify how to pronounce someone's name when you've just met	472.0
2026	How to ask from somebody I can't remember, where did we meet?	472.0
1097	Stuttering in excited situations	472.0
9798	How can I scold my juniors without annoying them?	472.0
14092	I look ten years younger. Is it appropriate to give a younger age in online dating?	472.0
14903	How can I rebuild trust with my girlfriend while still hanging out with a friend?	472.0
15165	Roommate demanding security deposit before leaving the room	472.0
13331	How to convince my band members to play different songs?	472.0
14144	How to improve relationship with uninterested coworkers?	471.0
13670	How can I tell the new CFO that I'd like him to be a mentor?	470.0
12782	What is the etiquette about how/when to Stop Conversation with other matches when dating online?	469.0
7070	How to deal with comments about my likes and dislikes	469.0
12319	Parents found out I'd bought herbal cigarettes. How could I have parents regain trust in me?	469.0
14992	When trying to break into a new social group, how can I gently dissuade someone in the group from isolating me and asking me question after question?	467.0
4185	How to stop/prevent opinion based/nuisance arguments?	467.0
13281	How can I let my team leader know she is appreciated	467.0
5118	How to persuade a friend posting too much in a group page to improve their behavior?	466.0
12342	How to approach a friend about depression?	465.0
11913	How can I negotiate a timeframe with my roommates for when I can do laundry?	464.0
14375	How can I ask all my classmates to do as I want to do?	464.0
9419	How to deal with rude interruptions in a seminar?	463.0
14816	How to avoid an argument over the phone with my girlfriend	463.0
11590	Can somebody give me some advice on this long distance relationship?	461.0
2487	I build walls towards everyone, everything and want to overcome	460.0
3891	What's the proper way to react to hugs at a workplace?	459.0
7579	Suggestions on how to constructively discuss mundane issues with spouse?	459.0
10918	When is it rude to speak a language that other people around do not understand?	458.0
14008	How can I not be jealous of my spouse?	458.0
13366	How can an English teacher tell their student that the student is dyslexic?	457.0
287	How to be accountable for your actions but not responsible for others' needs?	457.0
12551	How to respond to a gossiping friend?	456.0
13179	How to press to receive updates without sounding obnoxious?	456.0
11139	How should I construct an inquiry to clarify dubious comment about my appearance?	456.0
14766	How to say that you are not interested in online dating?	456.0
4395	How to explain to customer service they are wrong without being rude	455.0
12929	How to handle situations which demands odd behavior	455.0
10924	How can I tactfully ask doctors if their equipment have been cleaned?	455.0
12609	Grandpa has dementia, how to include him in conversation?	454.0
10099	How to resolve conflict over differing sources of truth?	454.0
11938	Why do people cross their arms when I talk?	452.0
11891	How can I reassure others that I'm not offended by their teasing?	450.0
7251	What's the etiquette for posting a webcomic on your site?	449.0
11438	Does over smiling falls under girlish in India?	449.0
8498	What to answer to a compliment when you don't understand the intention	449.0
4908	How to politely decline help that we asked for	449.0
15020	How to ask my roommate to move out?	448.0
12367	How to address a detail of an idea without appearing to shoot it down?	448.0
3905	How to politely defer conversation until I've finished my food?	448.0
15001	My sister refuses to help clean. Our shared room is extremely cluttered and our relationship becoming strained. How can I get her to help out?	448.0
14113	How to deal with annoying Room mate?	446.0
425	Is it acceptable to call restaurant staff to take our picture?	445.0
11186	How to politely renege on an offer for a room?	445.0
7229	How to tactfully chase your case manager who became ill?	444.0
3630	How can I convince my supervisor to give me more complex things to do?	444.0
13368	How to use emojis of different skin tone in Slack's reactions?	443.0
12976	Deal with an introvert person	442.0
4612	How and when to tell someone they have food in their teeth	442.0
4743	How do I get people to speak to me in their native language instead of mine?	441.0
12414	How should I present the idea of doing repairs and minor renovations to my landlord?	441.0
15109	How to ask to join friends to vacation?	441.0
6061	How to ask a difficult neighbor not to play ball in front of house	440.0
13655	Girlfriend has a cat, I have asthma and allergies, how do we continue our relationship?	439.0
11807	I'm literal; how can I understand what is meant?	439.0
12438	How to ask about someone's gender?	439.0
9516	Is it ok to video a TV reporter without their consent?	438.0
10686	How to interact with a senior colleague who does not reply to my greetings?	438.0
5278	Should I reply to the email or just leave it?	438.0
15155	Stalking - I accuse a colleague to be a free rider. How can I ask him if he does that?	438.0
9511	Convincing Neighbors to Train Barking Dogs	438.0
10094	How to cure my addiction to my girlfriend	437.0
12466	How do I recover from my loss of voice\confidence after being put on spot?	436.0
575	How to overcome the anxiety occuring when one wants to ask for help?	436.0
5152	Late understanding	435.0
15061	Communicate to a group of friends that I dislike their unreliability	435.0
12182	"How do I respond to ""you're welcome"" when I didn't say ""thank you""?"	434.0
15133	How can I help my roommates ignore my difficult past?	434.0
7478	How to find out if my colleague has already had their baby and if everything is well?	434.0
9869	Always put down	434.0
4862	How to deal with someone who seemingly only asks you loaded/leading questions in casual situations?	433.0
14228	How do I respectfully ask my co-worker if he had received false negative feedback made on my account?	433.0
10866	"How to say hello without asking ""how are you going?"""	432.0
13750	How can I communicate with my sibling about getting a job	432.0
13947	How do I avoid academically 'shaming' a fellow student/friend?	432.0
2278	Should I mention to people that I have stocks if talking about products of that company?	432.0
6600	Conventions for small talk in Germany as a non-German English speaker	431.0
6155	How to deal with accented people	431.0
10603	How do I correct the grammar of another person if they claim to be speaking my language for practice?	428.0
15119	Communicate to flatmates I want to clean less because I am never at home	428.0
7063	Can you help me to stop workplace bullying?	427.0
5998	How can I persuade someone I could not read a long article they told me?	427.0
15121	I have to work with an ex-friend, how can I limit the awkwardness of the situation?	427.0
4691	How to follow up on a party invitation from an acquaintance given weeks ago?	426.0
8216	How can I drop out of a band without offending the band leader?	426.0
7551	how does one jump-start a social life in the face of abusers who are making it impossible to socialize within your tightest circle?	425.0
6979	How should I handle the situation when I caught my student cheating in examination?	425.0
13925	I noticed an old friend of mine has died. Should I contact her father (whom I've never met) to ask about her death?	424.0
15090	How to politely avoid a hand-shake with somebody who is infected by a flu virus?	424.0
12203	Re-establishing friendship long after fight	423.0
14468	How to politely decline friends/colleagues trying to persuade me to join a Friday after-work event?	423.0
13729	How to tell people that you will not go to their party without them taking it personally?	422.0
13278	Helping a friend who will likely die without help, but refuses help?	422.0
9678	My significant other has stuff from a past relationship that is also part of his work	421.0
5720	How to stop alienating people with conflict?	420.0
13185	How to express worries about lifestyle without being perceived as denigrating?	420.0
12227	Dealing with people who do not see things that happened in the past as 'Past is Past'	419.0
14167	How do I find the causes of the issues between me and my siblings?	419.0
14310	How can I practice dealing with conflict?	418.0
14944	How can I mediate between my fighting adult siblings?	418.0
13533	How to tell someone you are pregnant at such a late stage?	418.0
13229	How should I talk to my neighbors about using leaf blowers?	417.0
13938	How to politely tell someone the post they shared is wrong/dangerous/bad advice?	417.0
8047	How do I recognize false praises?	413.0
12007	How to react to a conversation where a friend is indirectly revealed as trans/fluid	412.0
12978	Giving notice via the phone	411.0
5232	How do you repursue a relationship with someone who your are now best friends with?	410.0
14803	How to date/meet people after a very long break	410.0
14580	How to apologize to a friend when you know you did something wrong but can't confess it?	410.0
13266	How can I steer my depressed / low self esteem friend away from belittling herself on unrelated topics	409.0
14821	How to deal with a family member who does not care about anything in life?	409.0
11416	What should i say to my friend who had fallen in love with me?	408.0
15132	How to be Polite without giving wrong signals (because this happened before!)	408.0
5192	Is it appropriate to offer speculation about a coworker's absence?	407.0
10168	How to reinitiate conversations online with stranger taking long to answer my mail	404.0
12700	On a date, if I give a woman flowers, what does she do with them?	404.0
8113	How to deal with distracting siblings?	404.0
6311	Letting a stranger know I may have dinged their car?	404.0
14764	How to respond to loud people in workplace?	402.0
14830	Girlfriend has problems with kisses and physical contact. How should I react and how can I help her?	402.0
11236	Should I always keep calm no matter how others violate me?	401.0
13812	How to ask neighbors if they are bothered by someone's dog barking?	401.0
10465	How can I question someone without being offensive?	399.0
10272	How do you know if you're worthy of friendship?	399.0
302	How to blow your nose in public	398.0
13206	Dining etiquette	398.0
5368	How can I encourage a handicapped person to be as independent as possible?	398.0
13765	How to sustain friendships	397.0
7089	"Alternative for ""What's the worst thing that can happen"" (dealing with anxiety)"	397.0
11798	Grocery store line etiquette	397.0
15057	How can I ask my neighbors - so that I will have an honest answer - who is the owner of this trespassing cat?	396.0
7174	Is it OK to be honest with guys viewing an apartment to rent?	395.0
12064	How to tell my team that they are doing their work in the wrong / poor way?	394.0
10731	Bringing up concerns when it's hard to address them in the moment	393.0
13040	My boss is a micromanager and I resent him, maybe even hate him	392.0
7176	Dating with EBV/mono	391.0
14928	How do I tell a friend that I am no longer interested in working on a project that we have invested a lot of time	388.0
9860	Should I tell someone exactly what to say?	388.0
3537	"How can I not be the ""grumpy grampa"""	387.0
7362	How can I convey to a friend that the way she chews is incredibly loud and uncomfortable?	386.0
4369	How to prevent interruption of conversation in cases where I laughed when I really shouldn't?	386.0
11963	What can someone with introversion and/or social anxiety do to maximise the benefits of attending networking events?	386.0
12865	Making brand new friends without coming across as needy	384.0
12417	Frequently rebuffed when trying to initiate or join a conversation	384.0
10993	How can I cancel an appointment politely?	382.0
1605	How to prevent annoying questions from coworker?	381.0
15118	Talking to a parent about their mental health	380.0
5069	Parents and their kids in turmoil over third party issues	379.0
9287	How to create a more engaging online conversation with a friend?	379.0
14369	How to point out a loved one's posture at the computer?	379.0
1911	Are 'negatives' (e.g. wrong) really less diplomatic than 'negated positives' (e.g. not correct)?	378.0
8367	Comforting a friend who misses a social event for medical reasons	378.0
10228	How do I encourage/nudge people to critically analyze my arguments in a discussion?	378.0
8283	Interested in learning a foreign language and need to practice with natives, how do I not make them feel like I am using them as free tutors?	376.0
14242	How to tell acquaintance that I don't endorse his reckless habits?	376.0
11832	How to avoid being played by a coworker?	376.0
15096	Refusing food from a neighbour?	376.0
1529	Advice for making friends when moving from the US to the UK?	376.0
13915	How can I repair a damaged friendship?	375.0
7609	Should I explain myself while apologizing?	374.0
9592	How to respond to a person asking for payment after they were non-responsive for 6 months?	374.0
12784	How to cope with a partner having different opinions and way of thinking in arguments	374.0
6933	How can I work with my friend to determine how much money he owes me?	373.0
14547	Should I tell my partner my honest opinion about her career choice?	373.0
14751	How do I deal with some of my mean classmates?	373.0
8921	How to switch conversation from language to language in peers?	373.0
10786	How to get out of visiting family as often without any hard feelings?	372.0
12191	How to frame a big favor?	371.0
13039	How to deal with an employer who doesn't know what he wants	371.0
8761	Conversation with a person who is stressed out because of a facial tic	371.0
12614	How to tell family Dr I am content helping my dad who has multiple health issues	370.0
123	How can I distinguish between a person being humorous and non-humorous?	370.0
14253	How to move forward from being bullied severely as freshman?	369.0
14985	My partner feels insecure *because* of me?	369.0
11217	How can I explain something to someone who doesn't want to hear it?	369.0
11680	Procedure/Etiquette for No-Call No-Show Coworker	368.0
14479	How do I tell my my parents I want to switch schools from their alma mater to a new one?	367.0
10333	How can I reintroduce myself in an email to someone I met a year ago without risking offending them?	366.0
11546	How to approach daycare provider about reduced days?	366.0
14467	How to deal with unreasonableness	365.0
14051	How to respond to someone strongly resisting a specific app for group communication?	363.0
13962	How to respond if your colleague is rude to you?	363.0
12892	How do I get a friend's attention in a polite way when they're wearing headphones?	362.0
14119	Accepted receipt of ‘deepest sympathy’ flowers for neighbour	362.0
14983	How I refuse a request of my friend to give my laptop?	360.0
14989	Calming a friend with an anger issue in a competitive environment	359.0
6506	Should I let my wife's little brother win at chess?	359.0
11004	How to make clear that I'm not being passive-aggressive and that accusing me of that is hurtful	358.0
12314	Is it too intrusive to ask about a customer's success with a product?	358.0
11650	Resolving a conflict resulting from a disagreement of how a situation was handled	358.0
12618	How/whether to let people know I don't like receiving flowers?	358.0
13474	How to deal with friends or acquaintances requests to do their big idea projects?	358.0
9610	How can I give a friend a present I brought her some time after her birthday?	357.0
10845	How to influence a friend to stop escalating conflicts?	357.0
14813	I'm worried about why my friend forgot my birthday, how can I ask her about it?	357.0
14911	How to handle a friend who doesn't allow you to explain the things that happened	357.0
6657	How to respond to elderly relatives who say things like “if I’m still here next year...”?	355.0
14908	How to talk to my parents about their excessive social media usage?	354.0
11899	What questions should I ask in a Truth or Dare game?	354.0
2853	How can I address issues with our interview team's treatment of candidates?	354.0
5382	How do I get my colleagues to turn the radio off?	353.0
9571	What is a good replacement for social contact when giving up smoking?	353.0
14373	How can I explain a phobia when travelling to a non-English speaking country?	353.0
12572	Friend owes me money - not giving it back	352.0
2317	How can I ask the people I helped prepare for a job interview if they were successful?	352.0
8218	How to keep my relationship with my mother intact after moving across country	351.0
7177	How best to offer practical assistance?	351.0
9742	Methods of resolving highly emotional conflicts	351.0
3518	How to politely word a reminder email to a teacher	349.0
2700	Is it acceptable to sit in on a workshop class my partner is taking?	349.0
15097	How to avoid embarrassment if I forget to bring my wallet on a date?	349.0
10751	How to convince my girlfriend to be open about the discussion of political topics	348.0
11797	How to let friends know they still owe me money but don't have to pay me without guilting them into actually paying me?	347.0
2633	How to politely express a wish for a gift	347.0
8425	How to/Should I ask a friend about their close relative who died (not recently)?	346.0
12801	What to do about parent suspecting another of a crime?	345.0
8390	Balance between caring and clinginess	345.0
12052	How can I get interested in other people?	345.0
6902	How to ask someone how their diet is going	344.0
12315	How can I resolve a conflict between two people who want to avoid causing any inconvenience, when this is inevitable?	344.0
12375	What are some good strategies for interrupting coworkers with more important information?	344.0
12555	As a student, how can I negotiate appropriate sleeping arrangements with strangers for an academic conference?	343.0
13338	How to tell students to not ask questions	343.0
4947	How to ask if someone has suffered a bereavement?	343.0
6646	How to clearly express an idea in a group without confusing listeners?	343.0
9943	How do I get someone to stop liking/spamming memes?	342.0
12408	How to dispel the awkwardness after getting promotion and now managing my peer who vied for the same job?	342.0
13303	"How can I get across ""Stop making fun of the way I talk!"""	341.0
10888	How to get rid of an unwanted gift from in-laws without hurting feelings?	341.0
8932	How do you politely tell someone they smell bad?	340.0
14255	How to turn down a promotion in new job?	338.0
12519	How to apologise for not recognising someone	337.0
13985	Being angry at people for no good reason	337.0
13012	Disproving false beliefs of an acquaintance which may be dangerous or affect our relationships	337.0
3674	How to politely ask if they would be paying for the project	336.0
13743	How can I find out if my in-laws want to get back together?	335.0
3790	How to apologise/thank college for being flexible with accommodation?	334.0
10394	How can I improve my teacher-student relationship with a professor that ignores me?	333.0
12596	"How to respond to ""I can't do anything without my morning coffee"""	332.0
12309	How to handle a social media response that is factually wrong	332.0
13598	Roommate's dogs won't stop barking	332.0
10636	Deal with noisy people in a classroom in absence of adult supervision	331.0
6179	"How to notifiy cleaning personnel that they've ""missed a spot"""	331.0
8582	How can I communicate that failure to follow through on commitments bothers me?	330.0
5972	How to communicate to an Open Source Project that I want more responsibility after being rebuffed every time I try to help?	330.0
12069	Is it rude to ask professors age?	330.0
11376	How can we tell people to stop suggesting adoption?	329.0
11811	How to politely pay back money?	328.0
4497	Is it weird that I sometimes don't respond to comments / jokes?	327.0
12862	Should I try to react to behind-the-back insults in my partner's minority outreach program?	327.0
6995	How do I schedule an event with multiple people?	326.0
4531	Will an hour's drive place too much of a barrier on a relationship?	326.0
6638	"Alternative to ""you look tired"""	325.0
10699	What are the effects of using a verbal tic in informal speech?	325.0
5552	How to turn down an invitation?	324.0
10961	my facebook-addicted friend is ghosting me	324.0
5773	Handling questions that don't have an easy way to say no	323.0
14492	My roommate/friend uses lots of toilet paper and I'm not sure how to talk to him about us starting to each buy and use our own toilet paper?	322.0
11323	Is it impolite to exchange a dialogue via text in a professional environment?	322.0
11348	Merging a chore schedule	322.0
14281	When someone refuses to acknowledge they hurt you, what can you do to move past it?	322.0
4938	How do I deal with a partner who is more emotional than me?	321.0
8023	Should I change my attitude or way of talking based on the group conversation I have?	321.0
14888	Dealing with unintentionally racist/offensive behavior of new country	321.0
6434	How to re-engage someone whom I think might not remember me?	321.0
12388	How can I properly refuse my mother's help?	321.0
12131	What is the typical expectation for a gift to a male neighbour on his 60th birthday?	320.0
11648	How can I better moderate my speaking volume in conference calls?	320.0
7950	How can I communicate my expectations regarding scheduling a meet-up with someone?	320.0
6472	How can I tell my classmates I'm not ok with their teasing?	319.0
94	How can I prevent an appearance of micromanaging someone?	319.0
14322	Clapping in meetings	319.0
7744	Training a Colleague. How can I get her to put her phone away?	319.0
15179	How to convince girlfriend to not cycle to work?	318.0
13889	How to deal with a frank speaking and overthinking guy	317.0
10970	"Is it passive agressive to just write ""ok"" after an deleted message?"	317.0
9804	How can I stop hating my Mother-in-Law and have a more open attitude?	317.0
4632	Is it okay to ask for a different doctor if you don't want to be treated by your current one?	316.0
13478	My friend doesn't want to spend time with me	316.0
13682	Social interactions at work and shyness	315.0
4922	Bringing up that something was mentioned before	315.0
10201	How can I tactfully ask someone to reread an email?	314.0
12679	How can I tactfully become a passive Member?	313.0
2343	Sty on my eye, how to handle a meeting with my lecturer?	313.0
12552	How to switch conversations in mother tongue/native language to English at office	312.0
1406	How to bargain with a store for an expired sale?	312.0
15011	How do I make my dad respect my opinions?	311.0
11902	How to appreciate someone who is showing interest towards me?	310.0
13965	How to make friends with people who are antisocial for free time?	307.0
406	Is it rude not to sign a collective card?	307.0
8077	Improving teacher-student relationship	306.0
15058	How can I end a phone-call with my aunt without sounding rude?	305.0
8832	I have bad ADHD and Social Anxiety, and I'm consistently annoying to other people despite it consistently yielding bad results. How do I stop?	304.0
6696	How prevent repetitions of the same story?	304.0
14794	How can I tell if I'm being a bother when asking for help?	303.0
9436	How to politely and effectively communicate with someone who's deaf?	303.0
7262	How to handle being interrupted	303.0
15167	How can I retain the attention of an Interviewer?	303.0
10420	How do I handle unsuitable requests for endorsement of jobs/internships applicants?	301.0
7808	How to react to a friend who contacts me after long time intervals but does not respond after I reply and keeps the attitude for multiple times	300.0
12806	How to tell someone you don't trust that you are going to stick with written communication	300.0
14760	Is my overthinking bad or good? How to support an emotional girlfriend?	299.0
5978	How can I vent my relationship frustrations without potentially devaluing my relationship to others?	298.0
14831	How do I help my wife control her irritablness and anger so she doesn't induce me to a rage?	296.0
12647	Do people really care about handshakes? Is there statistics on it?	295.0
14963	How to get over anxiety for an upcoming Christmas lunch at work?	295.0
14159	How can I tell my roommates they are being too loud at night?	294.0
4368	How can I motivate the group to participate in the annoying small chores?	293.0
14692	How should I converse with a stranger	292.0
14870	How can I defuse a violent argument between two people?	291.0
14931	How can I politely stop my friend from using mobile in class?	291.0
11525	Do I say 'You're Welcome' to a thank you message that would normally not require an answer?	290.0
13920	"Is responding to an email ending with ""I'll be in touch"" considered pushy?"	290.0
10962	How to ask people not to send me voicemails via text messaging apps	290.0
8266	How to persuade a close acquaintance to seek/try out psychotherapy?	289.0
7675	How to ask people to be more straightforward?	289.0
6910	Asking for Raise after training and certifications	288.0
12815	I don't know what to talk about with people that are not my close friends	288.0
13308	Handling surprise birthday which is not a surprise anymore	288.0
6485	How do I reduce noise in a co-working space?	287.0
11253	Is using profanity only around some people considered two faced?	286.0
5543	How to address I'm sending a thank you card late	285.0
11360	How to explain that hanging-out like before is difficult because of university obligations	285.0
7854	How to say no to people asking for charity without feeling bad about it?	285.0
12972	What should I do to maintain a long-distance relationship?	285.0
11052	How to politely notify someone that they are not using proper car safety (possibly against the law)?	284.0
13186	How to ask estate agents to postpone property visit?	283.0
11534	How can I ask my supervisor to be more helpful?	283.0
12528	How to tell someone to remove his plagiarism	282.0
9954	How can I politely interrupt someone on the phone when I have questions about what they're saying?	280.0
14037	How do I deal with a coworker who keeps making racist comments?	278.0
11378	Telling mother about miscarriage	278.0
14316	How to deal with agreements which are made in a dependency situation?	277.0
14966	Compliment person on apparent loss of weight	277.0
5342	How to make sincere offers across cultural boundaries?	277.0
11129	How to ask my old boss who started his own company for a job	276.0
9956	Appropriate Birthday Message for Best Friend	276.0
10087	How to express curiosity politely?	275.0
14442	How to handle negative campaign about me by a colleague	274.0
9048	Saying not interested to business offers in a group setting	274.0
9279	Politeness vs. conciseness in writing emails	274.0
14231	How do I ask my coworker his true opinions?	273.0
5701	How do I ask for donations anonymously at a meeting?	273.0
5018	How to get sibling to assist in room cleaning?	272.0
10674	How To Have Better Outcome After Speaking on the Phone	272.0
13529	How do I calm my temper and treat others better? I only realize I’ve been awful after emotions have cooled	272.0
11514	Relationship with alcoholic cross country?	271.0
13342	How to argue with father who denies everything and makes illogical arguments?	269.0
3323	How to avoid an embarrassing story from past on reunion?	267.0
8531	"How do I deal with two toxic people in my online ""ring of friends""?"	267.0
15127	What should we do if someone ignores us although we take very good care of him/her?	265.0
11224	Is it rude to wear headphones around the office?	264.0
14909	How to bring a student back to studies?	261.0
12378	How can I stop being isolated from my peers	261.0
6447	How to comfort someone in pain from a mild injury?	261.0
14791	How to add personal money to a gift without seeming ungrateful?	260.0
11842	Appropriate wait time before re-sending RSVP request?	260.0
14331	How to engage a good conversation with the girl I like?	259.0
1535	Should you wish someone luck with a health problem?	259.0
14509	How can I have healthy friendships with other high achievers?	254.0
9574	how to get past small talk?	252.0
11472	How do I effectively convey my inability to attend an event?	251.0
8849	Flatmate stresses me, how do I deal with him?	251.0
10726	What does it mean when a friend wants to take a break?	250.0
7330	What are some examples of / what makes a good small talk question?	250.0
6710	How soon after Christmas should I give a gift?	250.0
2602	Answering in online forum to sharp messages long time after initial post	246.0
5320	Do I need to go to a family member's birthday, when they never come to my birthday	246.0
562	Inquiring about a colleague's retirement plans without seeming to be rude?	246.0
14973	I had a dispute with my friend who has recently been through a break up. How can I save the relationship?	245.0
13146	Asking dad to be more flexibile with his timing or to communicate it better	245.0
14631	How do I approach a co-worker about talking too much and being distracting?	245.0
1664	Impact of the internet on people's high self-opinion?	245.0
2089	How to remember names?	244.0
11271	How to deal with brother-in-law drinking and smoking way too much?	243.0
2793	How to socialise with large groups of speakers in another language	242.0
10696	How to ask somone to remove a picture from social media that you look bad in	239.0
9050	What should I tell my friend when she asks me mean/awkward questions?	238.0
14033	How to respond to someone being late with a favor	238.0
14544	Replying to people in social media without sounding insulting	237.0
8742	How do I tell my roommate that he has a smelly feet?	237.0
7887	"How to say ""No"" without any hesitation and discomfort"	237.0
15181	How can I inform a foreign colleague that the private conversation in their native language is not so?	235.0
9793	How to ask a tourist outfitter about their competitor's products	235.0
1658	How to confront a coworker that is too loud in the office?	234.0
15149	old crippled man begging for money to run his family	234.0
12714	How to handle being accosted by shop staff when walking past store?	234.0
793	How to remind an instructor about a message I sent them?	230.0
3785	How to help my girlfriend with her lack of self-confidence?	229.0
488	How do I meet new people in my new yoga class?	228.0
11974	Consoling a close relative post-break-up	228.0
14290	Step-parenting acknowledgement	227.0
14876	Working with a team of close-knit bossy peers, from another career	227.0
12600	How to be friendly with new team members	227.0
12843	How do I tactfully ask for my hotel room to be cleaned more thoroughly?	226.0
5000	How to ask friends and customers for business review?	226.0
11082	Communicating with someone who has stern and intense facial expressions	226.0
6812	Reply to an email that does not necessarily need an answer	226.0
14731	How to start the conversation with my neighbor	225.0
12089	How do I make amends with someone I was unfairly upset with?	225.0
14000	Forgot something doctor told me during consulation	225.0
13973	What cheap gift can I buy in bulk for everyday acqaintances?	224.0
12074	How to add emotion to your conversation?	224.0
13629	How can I get my partner to keep up with her chores?	223.0
11390	How do I convince my father to use his cell phone?	223.0
6520	Socially Ostracized	221.0
12392	How should I approach the subject of offering to clean a relative's home for them?	219.0
202	Offering Payment for a Favour	219.0
11739	How to be a good host of a party?	218.0
4166	How to explain/suggest epistemological incapability	217.0
13325	How to recommend meditation to someone with anxiety?	216.0
