	Title	ViewCount
89422	Can a fission satellite duplicate the radiance frequencies of a star?	109.0
93885	What circumstances would lead to someone involuntarily having nuclear codes placed in their heart?	109.0
73299	Surface temperature when outside solar system	109.0
107314	Increased Luminosity in Stars	109.0
107242	If one traveled along a Closed Time-like Curve to arrive in a parallel universe/world-line, would the previous universe cease to exist?	109.0
62459	What potential H2O bio-equivalents would (critically) also float when frozen?	109.0
98734	What would night look like on a distant planet covered in volcanic ash clouds?	109.0
109945	If AI dominated the world, would they find or invent new elements?	109.0
45877	lifting an object by a single atom?	109.0
62160	How to create a Moon orbiting earthlike planet that is 1.5 times larger diameter than our moon and appears twice as large in sky	109.0
66124	Would a large being cause tremors?	109.0
93531	How far can an athletic older woman jump down from a tree before she breaks her bones?	109.0
51618	How would the world change if mind switching became possible?	109.0
95646	How could Giants sit in public transit?	109.0
82909	Time travel wars	109.0
32164	Ceratopsians for defense	109.0
82519	What are reasons a mer-person might speak English?	109.0
43022	Best & least-well adapted flora & fauna in a high-Oxygen atmosphere	108.0
89720	Given an initially high concentration of CO2 and H2O, how efficient can I conceivably make a photosynthetic reaction?	108.0
23901	Save London From a Sudden Glacial Melting?	108.0
80560	The Path of Evolution Post a Mass Extinction	108.0
85971	Is it possible to create a giant, water-powered music box?	108.0
100689	Is it possible for any creature to stay on an altostratus cloud without falling down? what are its limits?	108.0
100786	What happens to an object when it passes through a portal?	108.0
71424	What effects would an atmosphere with the following composition and pressure have on humans? on the environment? what color would the sky be?	108.0
107755	biologically speaking, what would a centaur and human hybrid be like?	108.0
89956	Could you have human regeneration similar to, say, Dr Who (minus sfx)?	108.0
17402	How can I escape the destiny of a soap bubble?	108.0
109341	Fashion and Wings	108.0
92849	How Large Would A Gas Giant Appear To Be To The Inhabitants Of An Earth-like Moon Orbiting it?	108.0
61671	If a country house in England (1950) could not pay government death duties and is going to be demolished, what happens to the debt?	108.0
113702	Effects of the shadow of a city in the sky?	108.0
104018	Is the evolution of my aliens realistic?	108.0
99728	Chlorine Trifluoride-producing microorganisms	108.0
78363	How do I convert part of a south pole map to a mercator projection?	108.0
106557	What would an industry do with a microbe on Titan?	108.0
40488	How close could a binary pair be to our solar system without having already been detected?	108.0
92686	If an advanced alien civilization wanted to jumpstart evolution on a planet, what chemicals would they need to release in a planets atmosphere?	108.0
92225	Would there be any bacterial illness aboard a generation-ship?	108.0
103381	Accuracy of Machine Aimbots	108.0
107289	A deadly decadent court of seers. Any ideas on how court intrigue would be altered if every noble and government official could see into the future?	108.0
79493	Could this algorithm be inaccurate or cause ethical problems?	108.0
106169	A Raptorial Parrot	108.0
99466	Albedo of a planet like Crait	108.0
75281	Can we harness cosmic rays to build particle collider?	108.0
94646	How Predictable Is The Development Of Immunity To A Disease?	108.0
81302	Resources and shelter for water-based fantasy world	108.0
70607	How large could atmosphere-preserving balloon-organisms be on an alien moon?	108.0
46185	Standardization of a language without standard vocabulary	108.0
82641	Motives for preventing a generation ship from reaching its destination - but not destroy it	108.0
20160	Spacecraft pulled by the moon	108.0
88817	Supplies for setting up a spaceport on an earthlike colony world	108.0
105334	What might the political climate in the United States look like in twenty or thirty years?	108.0
21269	What are the mobility advantages to biped humanoid mecha relative to earth terrain?	108.0
111398	Space colony in isolation due to Kessler Syndrome	107.0
85415	Cross Galaxy Shared Information Through Internet	107.0
111447	Plausibility of Self-Replicating Alien Drones Part 2	107.0
110379	How does the n-body-problem affect a star system around a red dwarf?	107.0
97370	What would happen if about 1/6 the world population disappeared?	107.0
94991	How dragons deal with lack of fingers	107.0
79777	Human dominated by hamsters	107.0
100970	Supporting Larger Litter Size In Rabbit-Women With Minimal Deviations?	107.0
109767	"How would Asiimov's ""Three Laws of Robotics"" be enforced effectively for robots built by private companies?"	107.0
87042	How would you wipe out humanity without contaminating Earth?	107.0
109836	How long would a location have to be quarantined to form a functional society?	107.0
97424	Combining Wingsuits and Steampunk	107.0
78334	Exoplanets geology	107.0
107332	Monster hurricanes to scrub islands clean	107.0
28156	How would a single settlement on a new planet composed of many ethnicities/languages/cultures operate in a coherent way?	107.0
44781	Thoughts on survival very near to a white dwarf	107.0
109227	Alternative Scenarios To The Evolution Of A Sentient Species On A Similar Planet	107.0
13670	What influences Trojan Asteroid density?	107.0
40779	What symptoms would affect the crew by removing oxygen from the air?	107.0
43476	How close can a wormhole appear next to a star so that it doesn't affect it?	107.0
83564	Probing neurons to map someones brain	107.0
97085	Surface temperature of the sun if we were to watch it with naked eyes?	107.0
11859	"Effects of a ""vacuum trap """	107.0
95863	How could robots learn the new language of the human?	107.0
33379	What might 3-dimensional time look like?(from a hypothetical standpoint?)	107.0
28837	Hiding a civilization	107.0
80075	3 species pride, could it work?	107.0
63919	What changes would the body have to make in order for it to survive at high altitude?	107.0
87379	Fire Hazard of Human Domed Cities on Planet with Methane CO2 Atmosphere?	107.0
55424	Is planetary chemistry relative to distance from the sun?	107.0
51629	Could thermal suppression metamaterials be used to create stealth in space?	107.0
57322	What universal factors could alter a human DNA?	107.0
104062	How to hide autodidacts in college?	107.0
68395	How would two moons work on a planet?	107.0
80666	Mechanical wings for humans	107.0
84563	Could chimpanzees be the dominant species	107.0
44292	Side-effects of speeding up the Earth's rotation?	107.0
32513	How do I destroy a duouniversal shield?	107.0
64484	What foliage would grow best on a terraformed Moon?	107.0
37780	No Ash Available--In Need of Aggregates	106.0
76140	How long can a typical god last on Earth without using power?	106.0
111488	How can rogue governments be prevented from violating the Santa Secrecy Pact?	106.0
42658	What landmarks would still be visible after a worldwide flood?	106.0
76724	Can the universes that make up the multiverse and alternate realities exist as 2 separate entities?	106.0
81995	Everyone drives a Lamborghini Aventador, what now?	106.0
51206	alternate future with vacuum tube transport systems	106.0
100710	Semi-Aquatic Ants	106.0
61385	Killing All Seagulls With Minimal Effort and Repercusions	106.0
77651	What are the priority plate parts to reinforce chainmail other than cuirass?	106.0
59167	Prevent stroke in time travel scenario	106.0
31791	Creating a human-like voice from instruments	106.0
18685	Realistic Effects of extreme isolation on a Pre Reformation Christian Community	106.0
72607	If a civilisation is built on the back of a moving body, what is a day like?	106.0
91726	What are the best predators to spark intelligence in these aliens?	106.0
95656	How thick would clouds have to be to completely blot out the sun?	106.0
108743	Feasibility of Bipedal Chelonians	106.0
83122	supermetal formation	106.0
91047	How might Uzbekistan conquer central Asia in 5-7 years	106.0
101086	Can an alien species become a space faring civilization if its primorial instinct was to live in peace with its environment and its own race?	106.0
95451	What to do with children who don’t fit into their roles?	106.0
67686	False flag operations and how they would occur	106.0
80105	How would all the adults vanish?	106.0
44783	How power could be shut down and the effects on society?	106.0
106844	Secondarily Plantigrade Limbs	106.0
73089	Cold planet macrobiochemistry	106.0
80140	Name for God-Type Creature	106.0
64926	Light speed comunications	106.0
105729	Destruction of space colonist's technology	106.0
80777	How would Mars' orbit be affected if it had double its mass?	106.0
85139	What theory should I apply to the shift of sunlight?	106.0
94364	Fighting Styles That Would Focus on Armoring the Extremities?	106.0
105203	What kind of climate would a planet with a 49-day orbit have?	105.0
103978	Would a nictitating membrane, eyelid AND eyelashes get in each other's way in the same eye?	105.0
77705	What happens when aliens vaporize the Panama Canal?	105.0
58146	Energy Transfer Through Space Without Adverse Affects	105.0
79400	Name for lunar-affected magical folk	105.0
88363	Zombie killer vehicle	105.0
38456	How to explain near apocalyptic conditions?	105.0
62119	Sun/stars orbit and climate	105.0
38676	What would make a historically accurate / appropriate biblical Goliath?	105.0
96039	The World's a Jungle Again. How Many Species Would Crowd the Continents?	105.0
87664	Primitive Fertility Treatments?	105.0
32448	What a reasonable person should conclude from these circumstances?	105.0
89678	How can humans be brought back to life?	105.0
85449	macro level effects of a change in the value for epsilon naught	105.0
86376	Effects of severe radiation storms?	105.0
65939	Would a large, close-by, molten moon be able to support photosynthesis at night?	105.0
73865	Reality Check: Winter Wheat Agriculture on an Ice Age Steppe World, No Oceans	105.0
109309	If Robots are better suited for occupying the universe, in long term, what are human for?	105.0
36365	Need help for developing an ending to my sci-fi short film idea	105.0
15321	Could insurance fraud be profitable in a world of constant piracy?	105.0
85045	Recycling in a post-apocalypse	105.0
75643	Is it possible to use Magnetic refrigeration to cool down a sun probe, so that it could survive at least a few hours inside the photosphere?	105.0
98147	Can Pinnipeds Fit in a Worm Forest?	105.0
102014	Possibility of a dyson sphere-esque structure with earth physics?	105.0
84954	What weapons would be most effective for a military in space?	105.0
91236	Organic solar power generators	105.0
98624	Getting out of a gang	105.0
29764	What could happen if letters were banned in written form?	105.0
84615	Concealing source of goods when dispersion of goods is public	105.0
109968	How much pneumatization is possible?	105.0
112982	Fully understanding a universe from within that universe. Gödel's second theorem	105.0
108394	A balloon that can float to space	105.0
44049	Underwater plasma mines	105.0
80079	Inorganic alien consciousness	105.0
57537	Is there a name for engines used in space vs those used in an atmosphere?	105.0
17543	Targeting cities with meteors (part 2)	105.0
24387	How will this alien society be changed by advancing biomedical technology?	105.0
24460	Would it be possible for insects to evolve colonies of colonies?	104.0
98100	Feasibility of a village improving its economy through hot springs	104.0
32602	Possibilities For A Floral Adaptive Radiation	104.0
67469	What factors might create a habitable tidally locked desert planet around a G-type star?	104.0
55003	In the face of global vehicle and electronic failures, who would get the food and good farming land?	104.0
110411	Switch men and women' social position?	104.0
52042	A (stabilized) neutronium battlecar/IFV: strategically or tactically feasible?	104.0
66164	Swapping the sunny side of tidally locked planet	104.0
36740	Delaying the Bottleneck Crisis	104.0
47857	Wind Turbines at the edge of space	104.0
102967	Is it possible to run embassy single-handedly?	104.0
74436	How could a new society be violence free?	104.0
80804	DNA specified doomsday weapon?	104.0
101570	Cross-linked polymers available to pre-industrial people?	104.0
97411	What would be the best underwater environment to set up their civilization?	104.0
80763	Cultural effects of visible light perceived as travelling at 10 m/s	104.0
106437	How much time would humanity have to cure complete male infertility? And what is the risk-minimizing strategy?	104.0
76623	What is the upper size limit on aquatic creatures?	104.0
83472	How much energy is needed to get water from the moon into low earth orbit?	104.0
93293	Is Artemis Fowl II’s fairy communicator feasible?	104.0
70473	How would eyes, pupils and camouflage evolve if the sun was stationary near the horizon?	104.0
86735	Electrons in propulsion?	104.0
106745	How can my main character discover Philosophical Zombies?	104.0
71030	Ant people polymorphism ( Queen )	104.0
95734	Setting up a new “Silk Road” in North America after apocalypse?	104.0
61739	Gripping with radial palms	104.0
58218	Switching between poikilothermic and homeothermic metabolism	104.0
34023	How to evacuate large parties of people from urban areas into safe zones within a reasonable amount of time?	104.0
92373	What tools are there to help me draw my symbol?	104.0
91409	Could there be a way to explain a sound wave (produced by a device) that can control people's actions?	104.0
93709	Changing trains	104.0
84408	Thermal Energy Recycling from Daylight Operation to Power Night Time Operation of Volatile Computer Storage	104.0
94562	What’s the longest amount of time that a can of soda could stay fresh?	103.0
93505	How many zombie dinosaurs are there?	103.0
19524	A Different Look to Pteranodon	103.0
106756	What short term ramifications would i have to take into consideration when rebuilding society after an extinction level event?	103.0
47287	What may phones look like in a world of scarcity, wearability and phone pollution aware politicians?	103.0
44653	What would happen to an asteroid if we somehow increased gravity on it?	103.0
97913	Could social score be implemented without internet & social networks?	103.0
103717	If we could change human nature, would people accept it?	103.0
89410	What atmospheric composition do I need to sustain Earth-like temperatures at my planet's orbital distance; how close should my asteroid belt be?	103.0
55012	Establish common language with Chalcolithic group (Modern man vs copper age group)	103.0
62279	Carrington Solar Flare / EMP — impact on ships at sea?	103.0
109899	Would Be Possible To Build A Small, Lightweight Boiler For Airships	103.0
103618	What would architecture and cities be like in a world were everyone was shrunk to the size of a mouse?	103.0
91311	On transferring human consciousness to a computer, roughly how much memory and processing power would it take?	103.0
64815	Drilling a tunnel into the core of Enceladus	103.0
94746	Do hostage situation procedures allow for a heist like this?	103.0
89955	If the moon gradually disappeared over two years	103.0
35514	The effect of fullering on the rate of blood loss from puncture wounds	103.0
14878	Meteor Impact Events and Magnetohydrodynamics	103.0
101403	Language features of solitary mesocarnivorous humanoids	103.0
52082	If ancient creatures could access Modern Technology	103.0
89245	Where to find equations to calculate tidal heating in a binary planet/planetesimal system?	103.0
96210	Unreliable magic and technology	103.0
103826	In a universe created by and controlled by malevolent or passive non-humanoid beings, what would cause the creation of humanoid gods?	103.0
90747	What would countries be like after nuclear war?	103.0
95988	Two exact replicas of Earth in our solar system	103.0
81431	Apples and mushroom diet	103.0
9042	Billionaire wants to leave behind a legacy iconic structure to be remembered	103.0
104119	Megapopulation Anarchist Government?	102.0
63507	Why no remote sensing or missiles?	102.0
100672	Is it possible to create an eternal ring of storm encircling a large portion of the earth?	102.0
37797	Evolutionary factors that might create Grey Aliens?	102.0
84973	"Manipulating decaying positron-emitting isotopes for positron ""mining"""	102.0
100774	The Rocky Side of the World Without Oil	102.0
107248	Threats within 100 light years	102.0
93716	How to determine whether my dragon hunting trophy can stay afloat on a lake?	102.0
33350	Our Universe, but with a parallel component that is somehow connected to every location	102.0
110002	What I need to store culturally relevant data for a minimum for 1000 years	102.0
96773	Has realistic climate modelling been done for inverted Dyson spheres or similar?	102.0
101139	What is the highest and lowest comfortable average temperature on a planet?	102.0
112450	Equatorial or Meridial Ocean	102.0
33855	Thermal balance for the surface where the atmosphere absorbs most energy	102.0
98260	Looking for an Explanation of Time Dilation I can program into a CLI calculator	102.0
53726	Alternate history where foreseeably bankrupt Greece positions itself to sell land and revive city-states?	102.0
49006	Trying to build a realistic dead-people, biologically and environmentally friendly world based on biological naturalness and ancestry	102.0
111909	Hive Minds - Part 1: Genesis	102.0
105659	How Would a Base Pi or Base Phi Number System Impact a Culture?	102.0
73489	How would modern-day Hungary treat a legitimate/serious ethnic independence movement?	102.0
111359	Post Kessler Syndrome GPS Replacement	102.0
94633	What would be the effects of a Shkadov Thruster be in a binary star system	102.0
14002	How To Not be in Tornado Alley Anymore	102.0
78331	Real-world technologies to provide better safety to spaceship passengers	102.0
105225	Effects of comet/asteroid bombardment on planet temperature	102.0
44430	How would a disappearing moon move	102.0
100953	Intelligence development: Plausible?	101.0
97367	Is It Safe To Use A Fusion Torch In Atmosphere?	101.0
53714	Travelling through Flexible Material?	101.0
70415	Geological Processes Without Internal Heat?	101.0
70144	How would a planet react to a sudden weakening of its sun?	101.0
86388	Monster hunters arms and armor	101.0
98871	How massive can a terrestrial planet be and still be habitable? Will its space civilization have problems due to its escape velocity?	101.0
37325	Suspended rocks in a gas giant's cloud layer?	101.0
74909	Science of Potions/Elixirs	101.0
112446	Working your way up in a society	101.0
73151	What's better for identification: retina scanner or iris scanner?	101.0
80578	Parallel worlds with changing gravity and magnetic fields	101.0
81872	Severe injury of a space station astronaut	101.0
52327	Exploration team design	101.0
94263	War on Greenland without destroying earth	101.0
112995	Anatomically correct metalhead, part 2 - physiology	101.0
111245	Colonies in giant caves	101.0
97048	Which current disease comes close enough to this one?	101.0
82768	Could these be advantageous additions to an Alien body similar to the human from	101.0
88649	What would be the effect of a world with much less water?	101.0
64869	Feasibility of ranged MRI devices	101.0
85313	How would magic controlled insects go about repairing a magical scarf?	101.0
81450	Creating a world economically and socially similar to modern Earth	101.0
59723	What are some good resources on medieval German culture and mythology?	101.0
111478	How can a tree be used to conduct electricity?	101.0
48327	Quarantine line at the Mississippi	101.0
82446	What's a possible reason why someone might need to teach another person how to program?	101.0
11769	Making a Stable Metal Radioactive	101.0
54538	How could a sterile intelligent race form its own nation(tribe)?	101.0
54433	Humanity Without STIs	101.0
101368	"Human Genome, does it hold ""secret/lost/inactive"" Code shared with animals VIA our Common Ancestors?"	101.0
92664	Which star to send a Colony ship	101.0
80014	Corporate nation with stocks and owners	101.0
82300	Could we harness jupiter’s gravitational force to move the earth	101.0
102020	How relevant is new genetic diversity for plant/animal populations badly bottlenecked several centuries ago?	100.0
106608	Earth-like planet which is smaller but has the same gravity	100.0
86978	How much sunlight would I need to block to stop / reverse climate change?	100.0
85476	What conditions could create a planet that has higher amounts of antimatter in its radiation belt?	100.0
108772	Requesting help with physiological merfolk concept	100.0
103990	Gravity being weaponized for its time altering properties	100.0
66600	Seasonal Changes	100.0
75713	Universally weak/feeble name for a prey species	100.0
58577	Proxima Centuri - Traveltime	100.0
86676	How could a small human sized humanoid creature hang upside-down?	100.0
55509	Due to a series of random events Insider Trading has been legalized, How is the Worldwide economy affected?	100.0
104698	Necessary atmospheric conditions for humans to survive on other planets	100.0
95207	Societal evolution in a post-scarcity economy - hardest thing to change?	100.0
84810	How to uniquely identify organism in planet , in which all are biologically same?	100.0
81541	How could a known species evolve their vision to have zoom and how would that affect their life?	100.0
84927	How would 20th century era warfare differ on an Earth-like planet with a thinner atmosphere at sea level?	100.0
105858	What practical use would turning Herschel crater (Mimas) into a massive satellite dish have?	100.0
109806	how To have military police see a lot of combat	100.0
96841	Wheel-based vehicle vs Ground-gliders	100.0
67557	Today's Nations Alliances	100.0
71495	World with core of changing mass, gravitational effect on tides?	100.0
113681	How can I prove that an individual was possessed during the act of committing a crime?	100.0
88782	Gasses as a biological solvent	100.0
112461	How hard would it be for humans to colonize an exoplanet with a size significantly different than that of earth (but otherwise suitable for life)?	100.0
91107	Lunar society and survival of technobarbarian survivors of space-ship crash	100.0
105759	Any justification as to why a vampire sleeps? (Also would they have stamina?)	100.0
107808	What would be a good way to mix magic and tech?	100.0
84448	Climate on a world with a Sun of varying luminosity	100.0
33053	Off the grid scenario	100.0
99749	How could the queen ensure that no Vosians left the planet?	100.0
106588	Can the cooperative eye hypothesis still exist in eyes with no sclerae?	100.0
40528	Ways to deal with violence and anger management	100.0
83552	How do I write a spell for mermaids?	100.0
44649	(Updated Question) If a race of creatures have unlimited time and resources what methods of architectural engineering would they use?	100.0
80714	Foot roads and separation of groups	100.0
94928	Completely destroying/erasing the ozone layer to prevent theoretical ice-age	100.0
35432	A Highland Gingko Forest--Likely or Not?	100.0
93664	Solutions for sustainable living in reduced gravity environment	100.0
105002	How to distinguish the different phases of the day when the sun rises and sets multiple times?	100.0
86837	How would the use of sacrificial magic work and how much power-mass ratio would it have?	100.0
94430	How could you improvise a local anaesthetic?	99.0
104561	Made of Metal: effects on society?	99.0
59512	How could an airborne disease only survive undeground?	99.0
48318	Showing the gods our power	99.0
90243	Protect 18th century marines weapons & supplies in water	99.0
72133	Metal Box with one square mile of fertile soil	99.0
21844	Accidental invention of gliding	99.0
107783	scientifically-backed vampire 'powers'	99.0
100778	Would money, capitalism and the monetary system completely disappear in a post scarcity or resource based economy?	99.0
103353	Planet of the Rodents: Who wins?	99.0
94887	Offensive Insect attacks (turn back Entomophobs)	99.0
80519	Tiny Earth: How will it affect seasons and weather?	99.0
100997	Live Body Preservation.....A way to live for many centuries?	99.0
95221	Viable Social Groups for species with three sexes	99.0
82855	Assuming a network of natural wormholes allowed FTL jumps, what could I do with a comprehensive map?	99.0
95062	Advanced Alien Coloring	99.0
42882	Is it possible to calculate the extent of a planet's polar ice caps?	99.0
110917	What would the temperature variation of an outer orbiting planet look like in a binary system?	99.0
91055	How do I go about creating new flora and fauna in my novel?	99.0
95255	"What gravity/atmosphere would be needed to allow chunks of land to float inside a planet's atmosphere like in the Manga ""One Piece""?"	99.0
90928	Zopheridae Super Shell	99.0
96895	The Multi-Purpose Horse: Stage II: The Shiring	99.0
106930	How would GMO tree houses affect the economy?	99.0
57141	Could Carbon Nanotubes Be Realized Earlier?	99.0
17179	Which materials in a space station could be replaced with carbon compounds, and which not?	99.0
103955	How would giant penguins affect the arctic/Antarctic ecosystem?	99.0
89950	Could a gravitational lens in the far future be used to detect 20th century radio or television broadcasts?	99.0
85726	Would centaurs HAVE to cook meat?	99.0
111361	Atmosphere density and visibility range	99.0
108495	Two planets with the same orbital period	99.0
91301	Could a semi-permeable membrane, which releases CO2 but contains O2 and nitrogen, biologically exist?	99.0
88870	Is a Terminator line(twlight zone) wide enough for people to live in?	99.0
86721	Subtleties of the Atlantean language	99.0
53645	Turning the USA's Streets Into Miniature Canyons	99.0
93821	Could someone suggest a power source for an electric tank?	99.0
110933	Controlling Nanobots in the Bloodstream as a Form of Torture?	99.0
42714	Computers, Ships and Solar Energy, but without Radio, Airplanes or Rockets	99.0
62299	What would be the response of a small island nation if a former enormous aggressor suddenly went away	99.0
82480	How could one create mecha that could be controlled with one's mind?	98.0
108572	Stationary Storm	98.0
62159	Can an AI and a human sync together with music	98.0
41783	Animals able to use atmosphere for biological chemiluminescence possible?	98.0
26171	Viability of an amphibianesque species?	98.0
84243	What are the circumstances in which swamps or everglades can have dramatic low and high tides?	98.0
78374	"Can clouds act as camoflage and will there be atmospheric skid marks from ""braking""?"	98.0
104910	How would super heroes operate, save lives and minimize damage to property without breaking the laws of physics?	98.0
80713	How possible is it that a moon in another star system could be habitable?	98.0
89300	Would crystal-asteroids filled with a gas like iodine be plausible to refract light into making a coloured sky?	98.0
113572	Earth Time Periods: Choosing for a hidden lair in time	98.0
83426	How to calculate precession cycle's duration?	98.0
113716	Standardized building materials across a Roman style empire	98.0
58168	Is there a method of generating a simulated region of a world with bathymetry?	98.0
110750	Would there be any need for a space battle?	98.0
18250	Message in the clouds - how do people react?	98.0
107124	What insect-derived products were used by ancient and medieval human society?	98.0
46521	Stopping Glaciers and Colonizing a Super Antarctica	98.0
40836	Lowered air pressure with higher oxygen content	98.0
50969	If the oxygen is introduced into the flammable gas by a tube, does it produce stable combustion? And What does the flame look like?	98.0
111622	Avian adaptation to microgravity and low gravity environments	98.0
97021	What if our dreams where we see unknown people or places are fragments of our parent's memories that were genetically transferred?	98.0
85539	Are there any reasons why a dinosaurian creature wouldn't be able to have a thoracic hump?	98.0
76450	Would a twin-planet system necessarily be tidally locked?	98.0
89271	Energy planets, how to get the energy off it in an economical way	98.0
71680	Terrestrial Moon Atmospheric Composition Validation	98.0
34748	Software to build a science fiction world with realistic/accurate climates	98.0
98618	Time-keeping system throughout a galaxy?	98.0
29605	Space - the ultimate landfill	98.0
100105	How would a humanoid need to change to sleep upside-down?	98.0
89784	Spaceship construction for travel to an earth-like planet	98.0
83162	Could NATO survive destruction of power stations?	98.0
68664	What would be the consequences of a total technological progress halt during the late middle ages in a fantasy world?	98.0
108105	How could a modern company-state form?	97.0
21287	realistically transporting items across the galaxy	97.0
91773	In a city of skyscrapers, how would the height affect the individuals living there?	97.0
22444	Can intelligent species evolve to consume and emit ionizing radiation?	97.0
79581	Methods to Stabilize Geology in Large Artificial Space Environments	97.0
33349	A Recent Mass Extinction--How Long Must Life Reel Itself Back In?	97.0
71874	The reliability of using pheromones as communication and control?	97.0
58458	How to convince someone to go to army instead of you?	97.0
34614	Given the possibility for criminal use and the growing regulations on air traffic, how could we bring flying cars closer to a reality?	97.0
101259	If engineers were to create an entirely new human species, what factors would they consider?	97.0
25564	Geomagnetic interaction	97.0
54878	What could fill the crocodilian niche in colder climes?	97.0
86061	A different flavor of zombie virus	97.0
81657	Reason to go around the world	97.0
106409	What else changes with magnetic matter?	97.0
86423	Which deities in Hinduism could be most closely equated to Titania and Oberon (fairy king & queen)?	97.0
22926	Do intelligent organisms evolved to communicate only through scent have a language?	97.0
102797	How to process crystal based source of energy into liquid form?	97.0
99104	How does atmospheric density affect blunt force?	97.0
29892	Is it possible for a creature to have bulletproof skin?	97.0
38020	Habitability and orbital stability of these moons?	97.0
86671	If you went to the moon, wouldn't you experience space time curvature?	97.0
110339	Would bio-kinetic metabolism allow the user to also absorb kinetic energy too?	97.0
109690	Mega-Dandelion Seed Size	97.0
99500	Eusocial Humanoids?	97.0
93957	My ship is traveling at 0.05c, is the energy from debris impacts trackable?	97.0
52914	Simulated beings / VR world ethics. Is living in suffering worth living?	97.0
62801	Re lifing the life	97.0
80308	How would battle strategies change if airplanes had much more limited ranges?	97.0
76605	Where do mountain occur in a continent?	97.0
99721	Chemoautotrophs and human edible food?	97.0
20335	Industry and Threat in 1850s	97.0
103478	Conditions for an Ice Covered Moon to survive around a Terrestrial Planet	97.0
101896	"How to detect a ""love"" potion?"	97.0
10233	How small could an advanced sapient species be?	97.0
113264	How could monopods evolve?	97.0
84450	What happens if Iceland disappears?	97.0
88757	Disease Impacts of Ancient Roman Contact with New World	97.0
106914	Maximum span of Time Travel without being detected	97.0
54438	Natural hot shower	97.0
63092	How does one good hacker and some script kiddies hack an ISP's local office?	97.0
26740	Flying Bike: Pilot Masks	97.0
87411	A science question for semi accurate yet fictional story idea concepts	97.0
59780	What would be the benefits/ problems with a continent wide underground aqueduct system?	97.0
27416	Calculating position without key resources	96.0
77773	What are options for glazing in pre-industrial housing?	96.0
108015	What are the possible reasons to build a twin of the Eiffel Tower next to the original?	96.0
109418	Earth Exploded, Orbiting and double moons	96.0
76145	Defining the perceived appearance of a moon from a planetary surface	96.0
101239	How to disable all long range communications planet wide?	96.0
98506	What are the biggest problems with the winds/currents/biomes in my world?	96.0
22017	Making a Character Complex Without Convolution	96.0
105870	What would happen if all (higher) life magically became sentient and reached human-level intelligence?	96.0
104176	Winterizing a Municipal Water System	96.0
62821	Evolution - Intelligent animals enough to write	96.0
95139	Keeping Humanity Relevant Without Going Too Far?	96.0
40495	Could runaway methane gas emissions be an extinction level event?	96.0
99498	What are objects that have a much greater apparent roughness when observed more closely?	96.0
89065	If there were giant irregular mirrors above cities that would reflect sunlight, would that heat the atmosphere and cause global warming?	96.0
42248	What would the consequences of this IEG be?	96.0
103331	Condensation via Electromagnetic Radiation	96.0
64659	Is playing electronic music on a custom set of instruments a feasible way of live performance for a culture?	96.0
56873	Magical Forest Extends Lifespan and Magic Talent But Fades	96.0
87272	Could we teach an AI to code better than people?	96.0
77692	What would an alien teach on medival earth	96.0
103803	Could a planet's ecosystem function to serve the balance of all, rather than survival of each one?	96.0
92743	Can the level of pain be measured?	96.0
42121	Physics of a double planet system?	96.0
102614	Oceanic logic for wind currents	96.0
21322	The Little Ice Age On a Later Date	96.0
34283	Result of meeting with dragon?	96.0
30311	How might a race of microscopic humanoid organisms clear and maintain a humans only safe zone?	96.0
106673	Could a species evolve a defensive ability to excrete a super acid?	96.0
98067	How can a Dyson Sphere be built with minimal orbital disruption?	96.0
99379	Dimensional Killer: A bullet from another dimension or parallel universe?	96.0
16674	Effects on wildlife of having permanent smoke in an area	96.0
61598	Air-conditioned/heat pump crustacean	96.0
57145	Moon/Mars colony cut off from Earth and evolve different life forms	96.0
109935	Free energy in space	95.0
93864	If test subjects inside a lab-experiment-universe figured out how to use the Help Desk, what form would the technology take?	95.0
95335	Developmental symmetry; where do you spend the R&D budget?	95.0
31298	Survivors of a far flung Earth	95.0
92071	Worldbuilding is getting out of hand.	95.0
80314	What muscular changes would a different hand structure require and what would be the benefits?	95.0
55277	Could Higgs Bosons (Higgs Field) be used to increase the mass of photons?	95.0
67790	Blocking Solar Radiation with an Eclipse	95.0
113639	Trains and light bulbs but no guns?	95.0
76390	How would environmental factors affect a giant rideable moth/butterfly?	95.0
24035	Could a universe with something like special relativity based on position instead of velocity be logically consistent?	95.0
109822	How would a different society learn to use our technology	95.0
38066	What a gift for the Energy Being that has everything?	95.0
76681	Unidentifiable body	95.0
56869	How should I approach building on/reimagine a pre-existing work?	95.0
31617	Mountain Spring Inquiry	95.0
71864	How would lifeforms adapt to a planet with compressional features?	95.0
89208	What changes to civilization would exist if a humanoid species evolved with a diet of feces?	95.0
57165	What are the Optimal Projects to Take Advantage of a Pocket Dimension with Variable Time?	95.0
105751	Would someone who doesn't normally breathe nor have heartbeat, breathe in order to calm themselves down?	95.0
52185	Where can I find formulas or calculators for apparent moon sizes?	95.0
59073	How similar or different can an exoplanet be, that supports a convergent evolved ''human'' species?	95.0
56114	What would be required to create a technology/system to replace agriculture?	95.0
33408	Aden Bahçesi, Great Lakes Earth	95.0
94979	What evidence is there for silicon based life forms	95.0
89882	Getting through a force field	95.0
52092	How would societies form in a newly-created world?	95.0
100616	Spacefaring tech without global peace will lead us to destruction. How to avoid that?	95.0
